customer_id,age,tenure_months,monthly_charges,total_charges,num_services,contract_type,payment_method,internet_service,churned
CUST_001754,52,72,15.0,1024.18,4,one-year,electronic_check,No,0
CUST_001755,65,14,67.22,1002.32,2,two-year,bank_transfer,No,0
CUST_001756,42,16,18.19,248.93,4,month-to-month,electronic_check,DSL,0
CUST_001757,59,10,134.26,1469.84,3,one-year,electronic_check,No,0
CUST_001758,69,57,52.11,3028.94,3,month-to-month,electronic_check,DSL,1
CUST_001759,64,20,52.31,975.61,6,month-to-month,bank_transfer,DSL,0
CUST_001760,69,34,71.17,2423.04,2,month-to-month,mailed_check,Fiber optic,1
CUST_001761,56,40,25.77,941.36,1,one-year,bank_transfer,DSL,1
CUST_001762,46,10,94.13,923.01,3,month-to-month,electronic_check,Fiber optic,0
CUST_001763,20,13,27.2,298.14,3,two-year,credit_card,Fiber optic,0
CUST_001764,41,45,43.98,2096.39,1,one-year,electronic_check,DSL,0
CUST_001765,32,10,107.83,1289.94,3,month-to-month,electronic_check,DSL,1
CUST_001766,77,37,67.39,2350.15,1,one-year,bank_transfer,Fiber optic,0
CUST_001767,42,67,102.85,6698.67,2,month-to-month,credit_card,DSL,1
CUST_001768,46,23,89.2,2027.06,4,month-to-month,electronic_check,DSL,1
CUST_001769,53,32,59.58,1754.77,6,one-year,credit_card,DSL,0
CUST_001770,45,39,120.96,4722.16,3,two-year,electronic_check,Fiber optic,0
CUST_001771,70,44,23.64,1115.11,3,month-to-month,credit_card,No,1
CUST_001772,35,12,86.03,1181.73,1,two-year,credit_card,DSL,0
CUST_001773,47,1,65.6,100.0,7,one-year,electronic_check,DSL,1
CUST_001774,33,12,36.2,415.1,3,month-to-month,mailed_check,Fiber optic,0
CUST_001775,25,26,103.69,2498.11,4,month-to-month,credit_card,No,0
CUST_001776,35,14,137.22,1923.69,5,one-year,bank_transfer,DSL,0
CUST_001777,44,33,155.55,5140.34,2,month-to-month,bank_transfer,No,1
CUST_001778,38,10,107.62,1140.09,1,two-year,bank_transfer,Fiber optic,1
CUST_001779,34,24,66.01,1513.5,1,one-year,credit_card,No,0
CUST_001780,23,4,39.85,115.9,1,month-to-month,electronic_check,DSL,1
CUST_001781,43,33,76.18,2366.13,2,two-year,bank_transfer,No,0
CUST_001782,22,18,74.46,1111.21,2,month-to-month,credit_card,Fiber optic,0
CUST_001783,56,5,79.9,288.64,3,two-year,electronic_check,No,1
CUST_001784,46,8,140.66,968.25,2,month-to-month,credit_card,Fiber optic,1
CUST_001785,23,33,44.3,1495.43,3,one-year,bank_transfer,Fiber optic,0
CUST_001786,40,15,48.1,669.71,3,month-to-month,mailed_check,Fiber optic,0
CUST_001787,33,5,61.97,256.02,6,one-year,credit_card,Fiber optic,1
CUST_001788,49,72,142.02,10127.12,4,month-to-month,credit_card,Fiber optic,0
CUST_001789,65,30,119.99,3276.31,4,month-to-month,mailed_check,Fiber optic,0
CUST_001790,18,72,102.38,7522.39,1,month-to-month,electronic_check,Fiber optic,1
CUST_001791,46,13,55.37,619.76,1,two-year,electronic_check,No,0
CUST_001792,42,15,143.09,2105.05,4,month-to-month,electronic_check,DSL,1
CUST_001793,55,54,19.84,925.78,2,one-year,mailed_check,Fiber optic,0
CUST_001794,48,17,137.73,2438.63,7,two-year,electronic_check,No,1
CUST_001795,33,29,84.45,2463.51,3,two-year,electronic_check,Fiber optic,0
CUST_001796,40,6,70.03,337.57,1,month-to-month,credit_card,Fiber optic,1
CUST_001797,33,14,95.92,1303.62,1,two-year,bank_transfer,No,0
CUST_001798,61,3,106.01,485.86,4,month-to-month,mailed_check,Fiber optic,1
CUST_001799,45,5,15.0,100.0,3,one-year,credit_card,Fiber optic,1
CUST_001800,73,1,143.4,125.23,4,one-year,mailed_check,No,1
CUST_001801,44,1,75.28,100.0,3,month-to-month,electronic_check,No,1
CUST_001802,34,72,96.56,6762.82,2,month-to-month,electronic_check,Fiber optic,1
CUST_001803,22,6,39.34,220.02,1,month-to-month,mailed_check,DSL,1
CUST_001804,18,26,66.44,1759.91,1,month-to-month,credit_card,DSL,1
CUST_001805,21,43,68.26,3045.17,3,two-year,electronic_check,Fiber optic,0
CUST_001806,49,19,56.37,846.2,3,month-to-month,credit_card,Fiber optic,0
CUST_001807,52,3,101.57,192.21,3,two-year,bank_transfer,DSL,0
CUST_001808,21,31,70.17,2117.07,1,month-to-month,bank_transfer,DSL,1
CUST_001809,58,22,164.66,3622.12,6,two-year,mailed_check,DSL,1
CUST_001810,37,31,108.22,3340.41,2,one-year,credit_card,Fiber optic,1
CUST_001811,47,35,129.36,4515.54,2,two-year,mailed_check,No,0
CUST_001812,69,72,39.68,2898.1,5,month-to-month,credit_card,No,0
CUST_001813,58,20,79.74,1504.39,4,one-year,bank_transfer,DSL,0
CUST_001814,40,10,58.6,679.45,4,month-to-month,bank_transfer,DSL,1
CUST_001815,31,25,108.52,2756.25,2,month-to-month,credit_card,Fiber optic,0
CUST_001816,18,1,123.45,100.0,8,one-year,electronic_check,DSL,1
CUST_001817,34,54,27.52,1646.2,5,one-year,credit_card,Fiber optic,0
CUST_001818,41,3,15.0,200.64,5,month-to-month,bank_transfer,DSL,1
CUST_001819,30,9,125.59,1223.57,7,month-to-month,electronic_check,DSL,1
CUST_001820,43,40,56.94,1975.56,2,one-year,electronic_check,Fiber optic,0
CUST_001821,46,21,98.06,2217.17,2,month-to-month,electronic_check,DSL,1
CUST_001822,41,12,83.37,1079.88,3,month-to-month,electronic_check,DSL,1
CUST_001823,35,15,134.7,2221.19,6,one-year,bank_transfer,Fiber optic,0
CUST_001824,47,46,23.59,1209.12,2,month-to-month,electronic_check,DSL,0
CUST_001825,51,9,50.75,614.58,6,one-year,electronic_check,Fiber optic,0
CUST_001826,28,48,83.46,4094.18,6,one-year,bank_transfer,DSL,1
CUST_001827,66,2,146.94,428.76,4,two-year,bank_transfer,Fiber optic,1
CUST_001828,43,35,63.61,2425.79,5,month-to-month,electronic_check,No,0
CUST_001829,45,45,67.78,3071.89,4,two-year,electronic_check,Fiber optic,0
CUST_001830,55,4,127.97,354.65,2,month-to-month,mailed_check,Fiber optic,1
CUST_001831,48,13,151.17,1934.51,2,month-to-month,credit_card,No,1
CUST_001832,59,4,125.86,542.43,6,month-to-month,mailed_check,DSL,1
CUST_001833,49,29,163.47,4748.09,5,two-year,electronic_check,DSL,1
CUST_001834,35,18,18.27,204.15,2,one-year,electronic_check,DSL,1
CUST_001835,50,24,51.42,1070.89,2,month-to-month,electronic_check,Fiber optic,0
CUST_001836,27,5,103.4,442.87,4,month-to-month,electronic_check,Fiber optic,1
CUST_001837,46,5,99.04,575.99,3,month-to-month,mailed_check,DSL,1
CUST_001838,44,1,48.24,206.27,3,month-to-month,mailed_check,No,1
CUST_001839,41,9,60.84,639.23,6,one-year,mailed_check,DSL,0
CUST_001840,43,19,124.72,2475.49,3,one-year,mailed_check,No,0
CUST_001841,18,46,15.0,681.92,4,two-year,bank_transfer,No,0
CUST_001842,36,26,60.48,1398.37,4,two-year,bank_transfer,No,0
CUST_001843,46,13,68.49,844.88,4,one-year,bank_transfer,Fiber optic,0
CUST_001844,47,72,94.06,6746.56,4,month-to-month,electronic_check,DSL,1
CUST_001845,29,30,133.53,3956.1,5,month-to-month,credit_card,Fiber optic,0
CUST_001846,63,63,81.08,5113.46,1,month-to-month,bank_transfer,DSL,0
CUST_001847,32,17,119.15,2069.75,3,month-to-month,mailed_check,No,0
CUST_001848,59,7,110.62,859.66,1,one-year,bank_transfer,DSL,0
CUST_001849,51,1,104.76,100.0,3,two-year,bank_transfer,DSL,0
CUST_001850,35,31,121.5,3576.24,8,two-year,credit_card,No,1
CUST_001851,71,3,66.8,152.12,3,month-to-month,bank_transfer,DSL,1
CUST_001852,27,8,25.23,206.23,3,month-to-month,mailed_check,DSL,1
CUST_001853,58,18,51.23,1044.45,2,two-year,electronic_check,Fiber optic,1
CUST_001854,60,19,69.73,1268.17,2,two-year,mailed_check,Fiber optic,1
CUST_001855,34,22,78.43,1776.63,1,month-to-month,credit_card,Fiber optic,1
CUST_001856,65,4,129.54,547.18,4,one-year,bank_transfer,Fiber optic,1
CUST_001857,41,11,112.86,1245.81,4,one-year,mailed_check,No,1
CUST_001858,49,23,133.59,3165.63,5,month-to-month,credit_card,DSL,0
CUST_001859,48,72,76.01,5406.47,6,month-to-month,credit_card,Fiber optic,0
CUST_001860,42,31,58.96,1770.34,2,two-year,credit_card,Fiber optic,0
CUST_001861,57,61,95.39,5817.89,2,one-year,electronic_check,Fiber optic,1
CUST_001862,56,34,43.33,1409.27,2,month-to-month,credit_card,Fiber optic,0
CUST_001863,18,21,18.71,443.66,2,one-year,electronic_check,DSL,1
CUST_001864,64,5,94.99,403.64,1,one-year,mailed_check,DSL,1
CUST_001865,20,26,169.58,4431.75,2,two-year,electronic_check,DSL,0
CUST_001866,60,23,50.11,1142.48,4,month-to-month,credit_card,DSL,1
CUST_001867,61,22,23.86,546.4,4,two-year,mailed_check,DSL,1
CUST_001868,28,16,126.38,1976.08,3,month-to-month,mailed_check,Fiber optic,1
CUST_001869,38,18,59.93,1044.79,2,one-year,bank_transfer,DSL,0
CUST_001870,28,9,122.38,1110.99,2,one-year,credit_card,Fiber optic,1
CUST_001871,41,17,120.22,2063.91,2,month-to-month,electronic_check,No,1
CUST_001872,40,5,134.68,673.0,1,month-to-month,credit_card,DSL,1
CUST_001873,56,39,73.03,3018.76,2,two-year,electronic_check,Fiber optic,1
CUST_001874,64,4,93.15,273.54,3,one-year,bank_transfer,No,0
CUST_001875,65,2,74.69,142.96,2,month-to-month,electronic_check,Fiber optic,1
CUST_001876,36,13,118.85,1387.72,3,month-to-month,bank_transfer,No,1
CUST_001877,41,25,95.16,2416.26,5,month-to-month,credit_card,DSL,1
CUST_001878,19,13,38.88,393.92,5,month-to-month,credit_card,No,0
CUST_001879,32,7,100.26,673.96,1,two-year,credit_card,Fiber optic,1
CUST_001880,59,19,92.82,1726.28,3,one-year,bank_transfer,DSL,0
CUST_001881,69,10,131.64,1344.53,6,two-year,electronic_check,No,0
CUST_001882,26,64,111.98,7111.62,3,month-to-month,credit_card,No,1
CUST_001883,36,61,103.84,6274.93,3,one-year,electronic_check,DSL,1
CUST_001884,44,16,33.79,684.2,1,month-to-month,electronic_check,No,0
CUST_001885,49,9,127.81,1178.78,2,one-year,bank_transfer,DSL,1
CUST_001886,32,32,84.14,2636.41,1,month-to-month,electronic_check,Fiber optic,1
CUST_001887,51,1,146.66,121.57,2,month-to-month,electronic_check,DSL,1
CUST_001888,37,15,149.0,2399.49,4,one-year,mailed_check,DSL,1
CUST_001889,44,9,32.25,266.75,5,month-to-month,credit_card,Fiber optic,0
CUST_001890,53,60,120.88,7183.91,6,one-year,electronic_check,DSL,0
CUST_001891,45,1,15.0,100.0,6,one-year,electronic_check,DSL,1
CUST_001892,38,19,68.62,1248.86,6,one-year,electronic_check,Fiber optic,1
CUST_001893,43,32,89.69,2810.52,3,two-year,credit_card,DSL,0
CUST_001894,43,15,41.03,487.44,3,month-to-month,bank_transfer,Fiber optic,0
CUST_001895,39,2,116.56,120.7,5,month-to-month,bank_transfer,DSL,1
CUST_001896,41,72,47.22,3317.04,2,two-year,electronic_check,Fiber optic,0
CUST_001897,68,17,37.02,688.42,4,one-year,bank_transfer,DSL,0
CUST_001898,53,22,79.5,1710.97,4,month-to-month,credit_card,DSL,1
CUST_001899,40,6,116.19,676.45,4,two-year,credit_card,DSL,0
CUST_001900,55,15,139.9,2225.5,5,month-to-month,bank_transfer,Fiber optic,0
CUST_001901,39,13,114.58,1618.98,4,month-to-month,electronic_check,DSL,1
CUST_001902,62,1,119.77,100.0,6,month-to-month,electronic_check,Fiber optic,1
CUST_001903,50,2,87.11,111.12,3,month-to-month,mailed_check,DSL,1
CUST_001904,43,43,15.0,558.56,1,month-to-month,electronic_check,No,0
CUST_001905,51,6,33.35,269.4,2,month-to-month,electronic_check,DSL,1
CUST_001906,21,5,88.08,419.93,5,month-to-month,bank_transfer,Fiber optic,1
CUST_001907,28,16,111.87,1751.29,1,month-to-month,bank_transfer,DSL,1
CUST_001908,27,35,92.3,3149.23,2,month-to-month,bank_transfer,DSL,1
CUST_001909,47,1,126.65,100.0,7,one-year,electronic_check,DSL,1
CUST_001910,70,20,96.27,1957.49,2,month-to-month,credit_card,DSL,1
CUST_001911,78,3,32.14,100.0,5,month-to-month,electronic_check,Fiber optic,1
CUST_001912,54,1,43.52,143.01,4,month-to-month,credit_card,No,1
CUST_001913,52,1,126.87,100.0,2,month-to-month,electronic_check,DSL,1
CUST_001914,18,43,114.19,4895.25,2,month-to-month,bank_transfer,Fiber optic,1
CUST_001915,36,3,137.69,279.37,1,month-to-month,electronic_check,DSL,1
CUST_001916,33,1,19.95,100.0,1,one-year,electronic_check,DSL,1
CUST_001917,35,13,142.87,1824.48,2,one-year,credit_card,DSL,0
CUST_001918,42,44,56.6,2485.32,3,two-year,mailed_check,No,0
CUST_001919,37,7,24.15,316.21,3,month-to-month,mailed_check,DSL,1
CUST_001920,18,13,148.75,1951.54,2,month-to-month,mailed_check,Fiber optic,1
CUST_001921,56,1,65.17,100.0,3,month-to-month,credit_card,DSL,1
CUST_001922,28,14,119.51,1601.96,2,one-year,electronic_check,DSL,1
CUST_001923,48,20,47.73,1014.1,5,month-to-month,electronic_check,Fiber optic,0
CUST_001924,76,20,102.37,2177.26,2,month-to-month,bank_transfer,DSL,0
CUST_001925,31,9,125.67,1159.19,3,month-to-month,electronic_check,DSL,1
CUST_001926,18,9,57.52,586.55,1,one-year,electronic_check,DSL,1
CUST_001927,40,2,82.73,226.43,4,two-year,electronic_check,DSL,1
CUST_001928,61,10,48.88,630.75,1,two-year,credit_card,Fiber optic,1
CUST_001929,74,2,109.37,100.0,1,month-to-month,electronic_check,DSL,1
CUST_001930,26,34,45.89,1627.11,6,month-to-month,electronic_check,Fiber optic,1
CUST_001931,52,72,41.77,3106.13,3,two-year,credit_card,DSL,0
CUST_001932,38,72,68.21,4777.27,4,month-to-month,credit_card,No,1
CUST_001933,43,48,46.46,2141.34,5,month-to-month,credit_card,Fiber optic,0
CUST_001934,80,22,150.27,3220.8,8,one-year,bank_transfer,DSL,0
CUST_001935,22,28,69.3,1867.46,7,one-year,electronic_check,No,0
CUST_001936,48,8,55.21,393.53,3,two-year,bank_transfer,DSL,0
CUST_001937,52,23,94.32,2193.66,3,one-year,electronic_check,Fiber optic,0
CUST_001938,61,14,69.2,1055.42,1,month-to-month,credit_card,Fiber optic,1
CUST_001939,46,15,103.99,1668.02,7,month-to-month,credit_card,DSL,1
CUST_001940,49,34,165.26,5535.05,8,two-year,mailed_check,No,0
CUST_001941,39,7,80.35,477.96,1,one-year,credit_card,Fiber optic,0
CUST_001942,49,9,128.74,1290.26,5,one-year,electronic_check,Fiber optic,1
CUST_001943,39,62,80.73,5069.82,3,two-year,credit_card,No,1
CUST_001944,54,1,48.6,100.0,5,one-year,credit_card,Fiber optic,1
CUST_001945,39,15,108.31,1671.97,2,month-to-month,credit_card,DSL,0
CUST_001946,50,58,105.49,6115.32,3,one-year,electronic_check,Fiber optic,0
CUST_001947,44,22,102.32,2303.49,4,one-year,credit_card,DSL,0
CUST_001948,61,18,133.59,2370.93,6,month-to-month,electronic_check,DSL,0
CUST_001949,44,6,87.41,551.37,1,month-to-month,bank_transfer,Fiber optic,1
CUST_001950,18,10,139.81,1247.0,7,one-year,credit_card,No,1
CUST_001951,63,45,126.17,5609.03,3,month-to-month,electronic_check,DSL,1
CUST_001952,31,19,87.58,1596.36,4,one-year,mailed_check,Fiber optic,1
CUST_001953,35,17,96.54,1603.78,6,month-to-month,bank_transfer,Fiber optic,1
CUST_001954,36,2,63.46,100.0,2,two-year,electronic_check,DSL,0
CUST_001955,65,1,167.02,113.66,1,month-to-month,electronic_check,Fiber optic,1
CUST_001956,18,72,106.41,7509.99,1,month-to-month,bank_transfer,No,0
CUST_001957,80,11,36.01,450.95,4,month-to-month,credit_card,DSL,1
CUST_001958,60,22,81.98,1795.41,3,month-to-month,mailed_check,DSL,1
CUST_001959,48,1,79.78,100.0,3,month-to-month,electronic_check,DSL,1
CUST_001960,44,27,49.04,1240.71,4,month-to-month,electronic_check,Fiber optic,0
CUST_001961,49,64,15.0,993.66,5,one-year,mailed_check,DSL,0
CUST_001962,52,20,75.83,1462.34,1,month-to-month,mailed_check,DSL,1
CUST_001963,54,3,67.04,131.43,7,one-year,electronic_check,Fiber optic,1
CUST_001964,53,20,79.41,1580.82,6,one-year,bank_transfer,Fiber optic,0
CUST_001965,46,34,66.01,2278.84,2,one-year,electronic_check,DSL,1
CUST_001966,42,12,31.43,233.58,3,month-to-month,bank_transfer,No,1
CUST_001967,42,50,112.8,5694.83,4,one-year,mailed_check,No,0
CUST_001968,42,25,81.71,1962.77,1,month-to-month,electronic_check,No,1
CUST_001969,62,55,55.57,3054.64,4,two-year,electronic_check,DSL,0
CUST_001970,53,23,64.8,1486.83,7,two-year,electronic_check,No,1
CUST_001971,18,3,91.26,221.09,1,month-to-month,electronic_check,Fiber optic,1
CUST_001972,54,8,28.09,122.36,3,month-to-month,electronic_check,DSL,1
CUST_001973,47,5,36.17,152.27,1,month-to-month,bank_transfer,Fiber optic,1
CUST_001974,44,57,33.59,2077.43,4,month-to-month,electronic_check,DSL,1
CUST_001975,39,34,134.74,4444.94,4,one-year,credit_card,Fiber optic,0
CUST_001976,61,27,118.13,3358.75,2,one-year,bank_transfer,Fiber optic,1
CUST_001977,59,8,114.94,893.57,6,month-to-month,credit_card,Fiber optic,0
CUST_001978,33,4,117.16,472.16,3,one-year,credit_card,DSL,0
CUST_001979,51,33,110.0,3521.17,4,two-year,electronic_check,Fiber optic,1
CUST_001980,30,15,87.31,1232.58,2,one-year,credit_card,DSL,1
CUST_001981,24,6,89.64,487.54,5,month-to-month,electronic_check,No,1
CUST_001982,35,23,15.0,240.43,3,one-year,bank_transfer,Fiber optic,0
CUST_001983,57,1,100.56,100.0,4,month-to-month,electronic_check,DSL,1
CUST_001984,59,9,119.16,1031.74,3,two-year,bank_transfer,DSL,0
CUST_001985,52,15,87.86,1502.96,3,month-to-month,bank_transfer,Fiber optic,1
CUST_001986,55,3,64.61,100.0,6,month-to-month,bank_transfer,Fiber optic,1
CUST_001987,52,72,67.08,4839.72,1,one-year,electronic_check,Fiber optic,1
CUST_001988,35,5,99.18,520.7,4,month-to-month,electronic_check,DSL,1
CUST_001989,51,3,114.87,237.57,1,one-year,mailed_check,Fiber optic,1
CUST_001990,57,5,139.9,768.19,1,month-to-month,electronic_check,DSL,1
CUST_001991,56,35,71.25,2454.02,4,one-year,electronic_check,Fiber optic,1
CUST_001992,62,13,126.43,1394.34,3,month-to-month,bank_transfer,No,1
CUST_001993,55,20,102.58,2117.63,1,month-to-month,bank_transfer,Fiber optic,1
CUST_001994,50,1,129.81,100.0,2,one-year,credit_card,DSL,0
CUST_001995,61,1,108.91,100.0,2,month-to-month,bank_transfer,No,1
CUST_001996,44,14,86.13,1274.56,2,month-to-month,credit_card,DSL,0
CUST_001997,31,40,79.31,3137.63,3,one-year,electronic_check,Fiber optic,1
CUST_001998,42,51,119.89,6206.26,4,one-year,bank_transfer,Fiber optic,1
CUST_001999,33,2,134.8,390.61,7,month-to-month,bank_transfer,DSL,1
CUST_002000,34,18,34.42,555.01,2,one-year,mailed_check,DSL,0
CUST_002001,42,58,49.64,2958.59,7,month-to-month,electronic_check,DSL,0
CUST_002002,33,11,131.92,1375.53,1,month-to-month,bank_transfer,No,1
CUST_002003,40,42,92.21,4096.03,3,month-to-month,credit_card,No,1
CUST_002004,18,3,75.78,158.05,6,month-to-month,electronic_check,Fiber optic,1
CUST_002005,48,65,89.65,5930.13,2,two-year,bank_transfer,DSL,1
CUST_002006,45,33,24.82,903.38,1,month-to-month,electronic_check,No,1
CUST_002007,32,68,111.2,7593.43,2,one-year,credit_card,Fiber optic,1
CUST_002008,54,27,110.33,2911.76,6,two-year,electronic_check,Fiber optic,0
CUST_002009,59,10,73.54,720.29,3,two-year,credit_card,Fiber optic,0
CUST_002010,20,66,63.88,4000.99,2,month-to-month,credit_card,DSL,1
CUST_002011,33,7,127.05,911.81,6,two-year,credit_card,Fiber optic,0
CUST_002012,33,9,18.66,202.92,3,two-year,credit_card,Fiber optic,0
CUST_002013,30,28,147.44,4141.64,1,month-to-month,electronic_check,Fiber optic,1
CUST_002014,57,34,50.96,1435.37,3,month-to-month,bank_transfer,No,0
CUST_002015,42,63,76.07,4665.7,4,month-to-month,mailed_check,DSL,0
CUST_002016,41,5,146.56,658.01,5,one-year,electronic_check,Fiber optic,1
CUST_002017,18,38,90.51,3468.48,5,one-year,credit_card,DSL,0
CUST_002018,54,32,87.96,2843.72,1,month-to-month,bank_transfer,Fiber optic,1
CUST_002019,26,1,101.63,100.0,2,one-year,credit_card,DSL,0
CUST_002020,45,11,72.25,858.32,7,month-to-month,credit_card,DSL,0
CUST_002021,49,7,72.76,406.69,3,two-year,bank_transfer,Fiber optic,0
CUST_002022,65,8,144.98,1220.87,3,month-to-month,electronic_check,DSL,1
CUST_002023,25,72,107.44,7783.4,2,one-year,credit_card,Fiber optic,0
CUST_002024,18,24,96.46,2352.72,2,month-to-month,credit_card,No,1
CUST_002025,47,30,83.66,2491.69,2,month-to-month,electronic_check,Fiber optic,1
CUST_002026,72,72,29.41,2300.38,4,one-year,credit_card,DSL,0
CUST_002027,63,11,24.99,324.24,6,month-to-month,bank_transfer,DSL,1
CUST_002028,48,38,99.22,3673.72,8,month-to-month,bank_transfer,Fiber optic,1
CUST_002029,37,13,112.39,1485.93,3,two-year,electronic_check,DSL,0
CUST_002030,57,48,96.48,4706.51,3,month-to-month,mailed_check,Fiber optic,0
CUST_002031,30,4,110.79,384.34,2,two-year,bank_transfer,Fiber optic,1
CUST_002032,52,70,50.09,3615.14,2,month-to-month,credit_card,Fiber optic,0
CUST_002033,52,5,57.8,327.21,6,month-to-month,electronic_check,Fiber optic,1
CUST_002034,60,9,53.6,248.17,1,month-to-month,credit_card,DSL,1
CUST_002035,80,33,89.82,2994.05,4,two-year,mailed_check,Fiber optic,0
CUST_002036,50,12,51.54,577.83,6,month-to-month,credit_card,Fiber optic,0
CUST_002037,37,22,129.89,2911.27,2,two-year,bank_transfer,DSL,0
CUST_002038,44,14,70.06,1075.26,3,two-year,credit_card,DSL,0
CUST_002039,18,32,140.87,4527.41,1,month-to-month,credit_card,Fiber optic,1
CUST_002040,34,6,77.74,632.95,5,one-year,electronic_check,Fiber optic,0
CUST_002041,38,1,137.67,119.8,1,one-year,bank_transfer,Fiber optic,0
CUST_002042,37,8,96.84,837.19,3,month-to-month,credit_card,Fiber optic,0
CUST_002043,47,15,135.87,2118.6,3,month-to-month,electronic_check,Fiber optic,0
CUST_002044,32,4,30.96,114.11,4,month-to-month,credit_card,No,1
CUST_002045,61,10,113.86,1216.48,2,one-year,mailed_check,Fiber optic,0
CUST_002046,45,12,137.76,1593.71,2,one-year,bank_transfer,DSL,0
CUST_002047,44,1,33.81,100.0,4,month-to-month,electronic_check,DSL,0
CUST_002048,40,21,22.62,343.79,1,month-to-month,mailed_check,Fiber optic,1
CUST_002049,47,51,84.71,4344.23,3,two-year,electronic_check,No,0
CUST_002050,57,3,151.83,488.02,3,month-to-month,electronic_check,DSL,1
CUST_002051,31,21,99.9,2215.83,7,one-year,electronic_check,Fiber optic,1
CUST_002052,35,26,69.27,1880.15,3,month-to-month,electronic_check,DSL,0
CUST_002053,40,13,48.99,608.37,2,two-year,electronic_check,DSL,0
CUST_002054,24,28,40.36,1012.18,2,two-year,bank_transfer,Fiber optic,1
CUST_002055,32,12,118.4,1464.11,1,month-to-month,bank_transfer,DSL,0
CUST_002056,37,16,49.44,902.05,1,month-to-month,bank_transfer,Fiber optic,0
CUST_002057,58,1,105.17,180.69,3,month-to-month,bank_transfer,No,0
CUST_002058,48,28,127.58,3680.58,2,month-to-month,bank_transfer,No,0
CUST_002059,47,25,46.17,1133.02,3,month-to-month,electronic_check,DSL,1
CUST_002060,57,1,122.07,100.0,6,one-year,bank_transfer,Fiber optic,1
CUST_002061,42,11,22.45,173.25,2,month-to-month,credit_card,No,1
CUST_002062,50,72,95.48,6869.31,3,month-to-month,mailed_check,DSL,1
CUST_002063,43,13,48.15,618.05,2,one-year,electronic_check,Fiber optic,0
CUST_002064,48,16,118.1,1910.34,3,one-year,electronic_check,No,1
CUST_002065,36,57,63.81,3624.03,1,month-to-month,bank_transfer,DSL,0
CUST_002066,18,30,76.02,2267.21,1,one-year,bank_transfer,No,1
CUST_002067,42,20,103.32,1988.78,1,one-year,electronic_check,Fiber optic,1
CUST_002068,66,38,45.74,1832.38,1,one-year,credit_card,DSL,1
CUST_002069,58,47,124.13,5841.77,3,month-to-month,electronic_check,Fiber optic,0
CUST_002070,59,14,55.77,763.33,6,month-to-month,mailed_check,DSL,1
CUST_002071,63,15,125.89,1813.65,5,two-year,electronic_check,DSL,1
CUST_002072,46,11,36.03,263.18,3,two-year,electronic_check,Fiber optic,1
CUST_002073,47,72,122.84,8975.55,3,one-year,electronic_check,Fiber optic,0
CUST_002074,35,28,32.83,974.66,4,month-to-month,credit_card,Fiber optic,0
CUST_002075,40,2,77.32,100.0,2,one-year,electronic_check,DSL,1
CUST_002076,54,47,51.39,2491.51,3,two-year,bank_transfer,Fiber optic,0
CUST_002077,63,15,114.03,1802.68,5,month-to-month,mailed_check,Fiber optic,0
CUST_002078,42,1,37.22,100.0,6,month-to-month,electronic_check,Fiber optic,1
CUST_002079,38,19,123.47,2505.74,1,one-year,bank_transfer,Fiber optic,1
CUST_002080,45,12,134.2,1632.04,4,two-year,electronic_check,DSL,0
CUST_002081,54,50,51.86,2451.13,3,month-to-month,credit_card,DSL,1
CUST_002082,23,5,104.8,560.54,4,one-year,electronic_check,No,1
CUST_002083,18,42,20.35,879.01,2,one-year,electronic_check,Fiber optic,0
CUST_002084,36,19,60.88,1096.39,5,one-year,bank_transfer,DSL,0
CUST_002085,26,1,94.1,151.46,1,one-year,electronic_check,Fiber optic,1
CUST_002086,37,72,109.63,7726.28,4,one-year,mailed_check,DSL,0
CUST_002087,42,17,115.64,2064.99,5,month-to-month,bank_transfer,DSL,1
CUST_002088,38,8,68.79,462.54,1,month-to-month,bank_transfer,Fiber optic,1
CUST_002089,66,15,84.04,1162.14,1,one-year,mailed_check,DSL,1
CUST_002090,49,46,42.47,1942.17,4,month-to-month,mailed_check,No,0
CUST_002091,49,8,133.15,1108.49,1,one-year,credit_card,No,0
CUST_002092,54,5,93.03,481.52,4,one-year,credit_card,Fiber optic,0
CUST_002093,27,3,114.7,269.84,3,month-to-month,electronic_check,DSL,1
CUST_002094,60,8,55.15,390.63,4,one-year,bank_transfer,DSL,0
CUST_002095,43,36,49.46,1667.13,5,month-to-month,credit_card,DSL,0
CUST_002096,55,15,61.11,894.17,4,month-to-month,mailed_check,Fiber optic,1
CUST_002097,28,6,19.65,225.43,3,month-to-month,electronic_check,DSL,0
CUST_002098,21,4,59.24,236.55,5,two-year,electronic_check,Fiber optic,1
CUST_002099,57,9,148.79,1425.07,6,month-to-month,electronic_check,Fiber optic,1
CUST_002100,50,67,140.46,9556.47,4,one-year,bank_transfer,No,1
CUST_002101,31,10,96.46,905.77,2,month-to-month,electronic_check,No,1
CUST_002102,31,72,72.16,5177.18,1,month-to-month,credit_card,Fiber optic,0
CUST_002103,61,15,27.19,624.98,1,month-to-month,credit_card,Fiber optic,0
CUST_002104,27,4,117.11,612.86,1,one-year,electronic_check,DSL,1
CUST_002105,69,53,22.97,1050.07,2,month-to-month,credit_card,DSL,0
CUST_002106,31,14,145.39,2074.14,2,month-to-month,credit_card,No,1
